,id review,coffee,rating,date,beans,roast,drinks,barista,coffee_sentiment,go,do,out,ambient,price,place_sentiment,baked,lunch,breakfast,snacks,food_sentiment,sentence_normalized,sum
113,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.015875015875023813,0.016597145241471604,0.07644910495784081,0.0,0.0233918573081927,0.0,0.008866586276648858,0.05062254802971203,0.0,0.0,0.007172191381865587,0.011434733843658706,0.009601192158032108,0.0,0.0," Upon seeing the no pets sign, I asked your barista if someone could grab my order upstairs since no pets are allowed inside",0.2200103750724462
114,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.02245066275334686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014108316199577507,0.0,0.0,0.0,0.0,0.0," Instead of giving a direct answer, he told me to speak with your production team",0.03655897895292437
115,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.02245066275334686,0.03911984649527536,0.015445051580380386,0.0,0.011027027284780772,0.014008295367013144,0.0,0.0,0.0,0.0,0.010143010324169742,0.01617115568382877,0.013578136164839211,0.0,0.0," A young woman in production said no dogs allowed, but she could grab my order",0.14194318565363426
116,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.0,0.0,0.39316682549746707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09147787074926965,0.0,0.0,0.0, She asked for my name and what service I ordered through,0.48464469624673673
117,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.0,0.015647938598110145,0.015445051580380386,0.0,0.0771891909934654,0.014008295367013144,0.10031397251510381,0.011931848997583691,0.0,0.0,0.0,0.0,0.0,0.0,0.0," When she found out it was for Ritual, she said I had to pick it up myself and told me to tie my dog outside",0.23453629805165657
118,13,Sightglass,1.0 star rating,5/3/2019,0.02182178902359924,0.0,0.0,0.0,0.032616403652672106,0.029588619118217686,0.025058800551629408,0.02243088616368177,0.021344340364687887,0.0,0.03785658488438016,0.00907218423253029,0.0,0.0,0.07071067811865475,0.0," In SF, when anything left on the sidewalk is fair game, I wasn't about to risk losing my dog for coffee",0.2705002861100533
119,13,Sightglass,1.0 star rating,5/3/2019,0.02182178902359924,0.02008048322256247,0.006997970882623409,0.0,0.032616403652672106,0.05917723823643538,0.025058800551629408,0.0,0.021344340364687887,0.0,0.0757131697687603,0.00907218423253029,0.0,0.0,0.07071067811865475,0.01841149235796647, So I asked her again if she could allow a one time courtesy since I wasn't notified about the no pet policy,0.3610045504121217
120,13,Sightglass,1.0 star rating,5/3/2019,0.03450327796711771,0.0,0.022129526988628804,0.02184260141652595,0.0,0.015594571538795133,0.09905360646879093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0," She rudely said, ""No we're busy working""",0.19312358437985852
122,13,Sightglass,1.0 star rating,5/3/2019,0.048795003647426664,0.0,0.010431959065406764,0.03089010316076078,0.04862166383263152,0.044108109139123094,0.06537204504606135,0.0,0.007954565998389129,0.0,0.08464989719746506,0.01352401376555966,0.0,0.0,0.10540925533894599,0.0," When it comes to working, wouldn't you say that serving customers would be your team's highest priority? And if her task was too urgent/important, couldn't she have politely phrased her response? 2",0.45975661619177
123,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.0,0.031941220909809824,0.02522166361526592,0.0,0.009003530075820249,0.034313175815375824,0.0,0.009742313910673001,0.0,0.057596959698011437,0.033126932999996896,0.026407386650992317,0.0443460070158493,0.0,0.0," I asked her to simply grab my order upstairs, but she treated me like I was a homeless person begging in some fancy establishment",0.27169919069179477
124,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.0,0.029506035984838405,0.0,0.13752283283450578,0.010396381025863422,0.013207147529172122,0.01182211503553181,0.0,0.06356417261637282,0.0,0.0,0.0,0.03840476863212843,0.0,0.1164445019479164," No coffee, no matter how delicious, is worth risking my dog over or being treated so poorly",0.4208679556063292
126,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07138306102482496,0.0,0.0,0.0,0.0,0.0, I demand compensation and an apology for such a terrible experience,0.07138306102482496
127,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.0,0.029506035984838405,0.05824693711073586,0.0,0.031189143077590267,0.0,0.01182211503553181,0.056247275588568915,0.0,0.053205792297841475,0.0,0.0,0.01280158954404281,0.0,0.0," Your staff needs to be retrained, told to get over themselves and cool it with the snooty vibe",0.2530188886391495
128,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.0,0.0,0.0,0.0,0.027896417632583534,0.017719247798458352,0.0,0.01509272781182455,0.0,0.0,0.0,0.0,0.034350269328636315,0.0,0.0, They are there to serve the people who help pay their salary,0.09505866257150275
129,13,Sightglass,1.0 star rating,5/3/2019,0.039840953644479794,0.0,0.02555297672784786,0.02522166361526592,0.059549133417541374,0.054021180454921484,0.02287545054358388,0.0,0.0,0.0,0.06911635163761372,0.016563466499998444,0.0,0.0,0.12909944487358058,0.0, Don't forget who's serving whom,0.44184062141483305
130,13,Sightglass,1.0 star rating,5/3/2019,0.0,0.0,0.015647938598110145,0.06178020632152154,0.2187974872468418,0.022054054569561544,0.05603318146805258,0.025078493128775952,0.023863697995167382,0.06741998624632421,0.19751642679408513,0.08114408259335795,0.03234231136765754,0.0,0.0,0.3293547878370473,1 star because the coffee is good,1.1310326541665032
132,14,Sightglass,1.0 star rating,5/2/2019,0.017251638983558856,0.0,0.022129526988628804,0.05460650354131487,0.0773565934694095,0.09356742923277078,0.21791793423134004,0.03546634510659543,0.1096821873977094,0.04767312946227962,0.2693543235078225,0.02868876552746235,0.022869467687317412,0.009601192158032108,0.0,0.17466675292187459,"Upon first glance, the place looks good to work at - gentrification at its finest, with potentially amazing coffee, a huge space, and cool people watching",1.180831790216116
133,14,Sightglass,1.0 star rating,5/2/2019,0.02439750182371333,0.0,0.12518350878488113,0.0,0.03646624787447363,0.0,0.08404977220207886,0.0,0.0,0.0,0.0,0.18257418583505539,0.01617115568382877,0.04073440849451763,0.0,0.10292337119907728,"  After spending $17 for 2 12 ounce ice teas and a pastry, I was still excited about working here",0.6125001518976261
134,14,Sightglass,1.0 star rating,5/2/2019,0.019138975058773818,0.0,0.012275252962963902,0.0,0.05721295676906231,0.12975467838927052,0.2087912087912088,0.03934637718004036,0.0,0.0,0.05533736892737147,0.007956831933771478,0.0,0.0,0.06201736729460423,0.016147947019964578,"  After finding a seat, I was getting ready to enjoy my time focused on the task at hand - except, they don't offer wi-fi",0.6079789643270315
136,14,Sightglass,1.0 star rating,5/2/2019,0.0,0.0,0.0,0.0,0.0,0.018007060151640497,0.02287545054358388,0.061429511683395124,0.019484627821346003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"  Further, no outlets to charge anything",0.1217966501999655
137,14,Sightglass,1.0 star rating,5/2/2019,0.03086066999241838,0.0,0.019793250662596087,0.039073233258228174,0.0,0.0418446264488753,0.07087699119383341,0.031722063428725765,0.07546363905912276,0.04264014327112209,0.2498407135868874,0.0,0.0,0.0,0.0,0.0,  $@?@ this place!  True testament to the new wave,0.6021153309018094
138,14,Sightglass,1.0 star rating,5/2/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01509272781182455,0.0,0.01784576525620624,0.0,0.0,0.0,0.0,0.0,"  They'll be gone when the tech industry collapses,",0.03293849306803079
139,15,Flywheel Coffee,1.0 star rating,3/30/2019,0.0,0.0,0.0,0.06178020632152154,0.0,0.06616216370868462,0.11206636293610515,0.050156986257551904,0.11931848997583691,0.06741998624632421,0.39503285358817025,0.0,0.0,0.0,0.0,0.0,This place is horrible,0.8719370490341946
140,15,Flywheel Coffee,1.0 star rating,3/30/2019,0.0,0.0,0.0,0.1513299816915955,0.0,0.0,0.0,0.0,0.019484627821346003,0.0,0.04607756775840915,0.0,0.0,0.0,0.0,0.0,  The staff is obnoxiously rude,0.21689217727135066
141,15,Flywheel Coffee,1.0 star rating,3/30/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.01143772527179194,0.01023825194723252,0.0,0.0,0.0,0.0,0.19805539988244236,0.03325950526188697,0.0,0.10084389681792216,  Gal with nose ring and tattoos yelled F word at me for bringing in a Whole Foods salad from next door last week,0.353834779181276
142,15,Flywheel Coffee,1.0 star rating,3/30/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.016175386202065656,0.0,0.027555424922739647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,  I almost called the police when the gal approached me,0.0437308111248053
143,15,Flywheel Coffee,1.0 star rating,3/30/2019,0.0,0.0,0.0,0.0,0.0,0.027896417632583534,0.017719247798458352,0.0,0.0,0.0,0.01784576525620624,0.0,0.0,0.0,0.0,0.0,  Gal had a nose ring and tattoos and has worked there for some time,0.06346143068724812
144,15,Flywheel Coffee,1.0 star rating,3/30/2019,0.0,0.0,0.04198782529574046,0.013814474099888441,0.0,0.11835447647287076,0.0,0.0,0.010672170182343944,0.0,0.01261886162812672,0.00907218423253029,0.0,0.012144654188931507,0.0,0.0,"  When I looked up, she walked over from behind the counter, came to my seat and she said ""are you ok?""",0.21866464610043213
146,15,Flywheel Coffee,1.0 star rating,3/30/2019,0.0,0.0,0.01806868312376326,0.017834409375160544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20540126391764957,0.015678681139726626,0.0,0.023769134427076424,"""   She then said, ""you must be a fucking retard for bringing in that salad you fuck",0.28075217198337643
148,15,Flywheel Coffee,1.0 star rating,3/30/2019,0.03086066999241838,0.02839809171235324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01784576525620624,0.0,0.0,0.0,0.0,0.0,  I have been a victim of violence before and this scared the hell out of me,0.07710452696097786
149,15,Flywheel Coffee,1.0 star rating,3/30/2019,0.0,0.0,0.0,0.0,0.0,0.08913040039721339,0.03235077240413131,0.057916299035075926,0.027555424922739647,0.0,0.016290880311276866,0.011712139482105111,0.01867284217433178,0.015678681139726626,0.0,0.0, I will seek out management here next time I stop in the area,0.26930743986660066
152,16,Sightglass 1,1.0 star rating,1/4/2019,0.04879500364742666,0.0,0.0,0.0,0.14586499149789453,0.06616216370868462,0.02801659073402629,0.0,0.0,0.0,0.08464989719746505,0.04057204129667897,0.0,0.0,0.15811388300841894,0.0,  No stars because I couldn't try your coffee,0.572174571090595
153,16,Sightglass 1,1.0 star rating,1/4/2019,0.07655590023509527,0.03522349768381735,0.01841287944444585,0.0,0.08581943515359346,0.0519018713557082,0.02197802197802198,0.01967318859002018,0.037440449767336466,0.0,0.14387715921116584,0.03182732773508591,0.012685698213721506,0.0639093980886785,0.1860521018838127,0.04844384105989373,"  Why don't you have Splenda, sweet n low, or equal? I've been noticing so many coffee shops in SF don't have sugar substitutes",0.8338007704003969
154,16,Sightglass 1,1.0 star rating,1/4/2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047727395990334764,0.0,0.0,0.0,0.0,0.027156272329678422,0.0,0.0,  I think that is wrong,0.07488366832001318
156,16,Sightglass 1,1.0 star rating,1/4/2019,0.020806259464411975,0.0,0.14011837218143897,0.0,0.12439408271422457,0.03761552186220996,0.03583894328601818,0.010693505400348576,0.010175515014927262,0.0,0.07218967488771331,0.043249941342306836,0.06895403952180791,0.034738420285412894,0.06741998624632421,0.08777334587751072,"  Was considering buying some other drinks or food, but decided I don't want to give a business like this my money",0.7539676080846555
158,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.0,0.1765516453068614,0.0,0.0,0.0,0.0,0.019484627821346003,0.0,0.0,0.016563466499998444,0.0,0.0,0.0,0.06722926454528144,Wasted $10 on a bad barista,0.27982900417348733
159,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.01806868312376326,0.3566881875032109,0.0,0.0,0.0,0.0,0.0,0.0,0.016290880311276866,0.0,0.01867284217433178,0.0,0.0,0.023769134427076424, And we tipped too because we were confident in top quality service from all of our years with Philz,0.43348972753965925
160,17,Philz,1.0 star rating,3/2/2019,0.04161251892882395,0.0,0.13344606874422757,0.0,0.09329556203566843,0.01880776093110498,0.011946314428672727,0.0,0.0,0.0,0.012031612481285552,0.017299976536922734,0.0,0.011579473428470963,0.0,0.0," In all our years of tesoras and mint mojitos (no joke, we've had these drinks dozens of times), this is the first Philz to ever make them wrong/poorly",0.3400192875151769
161,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.0,0.14267527500128435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0," At worst in other branches, they'll just be off by a little according to barista skill and nature",0.14267527500128435
163,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.24275327891455467,0.0,0.1786474002526241,0.0,0.0,0.0,0.0,0.0,0.0,0.016563466499998444,0.0,0.0,0.0,0.0, Both drinks were terribly watery,0.43796414566717723
164,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.07665893018354358,0.02522166361526592,0.0,0.0,0.0,0.02047650389446504,0.0,0.0,0.0,0.0,0.0,0.02217300350792465,0.0,0.0, We always order iced,0.1445301012011992
165,17,Philz,1.0 star rating,3/2/2019,0.02182178902359924,0.0,0.0699797088262341,0.013814474099888441,0.0,0.0,0.0,0.0,0.010672170182343944,0.0,0.02523772325625344,0.0,0.0,0.024289308377863014,0.0,0.01841149235796647, And this one was just mint water or mocha water with clumps of cream at the top,0.18422666612414865
166,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.0,0.05044332723053184,0.0,0.0,0.0,0.02047650389446504,0.0,0.0,0.0,0.0,0.0,0.02217300350792465,0.0,0.0, We always have a creamy top,0.09309283463292153
167,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.016728350012401114,0.01651145466709566,0.0,0.023576776053861583,0.0,0.0,0.012755683125622932,0.0,0.04524727330550712,0.0,0.0,0.014515638137083722,0.0,0.022005942406783077, This one was clumped up white bits floating st the top,0.15134111770835523
168,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.0,0.13327704820998051,0.0,0.0519018713557082,0.01098901098901099,0.00983659429501009,0.018720224883668233,0.0,0.0,0.0,0.0,0.03195469904433925,0.0,0.0,We very understandingly and kindly brought it up to the barista quietly to avoid having them get in trouble especially in front of the line of customers,0.2566794487777173
169,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.029689875993894128,0.1367563164037986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051525403992954466,0.0,0.0, The barista had zero apology and blamed the ice,0.2179715963906472
170,17,Philz,1.0 star rating,3/2/2019,0.017817416127494958,0.0,0.2856909649546897,0.02255894173974707,0.18641827445195755,0.024159006344397486,0.010230212486277613,0.0,0.017427580929925312,0.0,0.04121302949826217,0.02222222222222222,0.0,0.00991606862181216,0.05773502691896257,0.015032920560056577," If Philz iced drinks would be watery as hell, I don't think they'd make iced drinks as it would be 10 grades below their standard quality",0.7104216648558055
171,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.013995941765246819,0.09670131869921908,0.06523280730534421,0.0,0.025058800551629408,0.0,0.0,0.0,0.05047544651250688,0.027216552697590872,0.014463921353509292,0.024289308377863014,0.0,0.0," The barista was more ""oh"" like we were idiots rather than ""oh I'm so sorry I'll do better""",0.3174340972629096
172,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.22129526988628803,0.15289820991568162,0.154713186938819,0.0,0.0,0.0,0.0,0.0,0.0,0.04303314829119352,0.022869467687317412,0.0,0.0,0.0," The barista made the drinks again and well, they were watery again",0.5948092827192996
173,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.0,0.019536616629114087,0.0,0.0,0.0,0.015861031714362882,0.0301854556236491,0.0,0.0,0.0,0.020455073743230655,0.0,0.049999999999999996,0.0, It was a nightmare as we tried to down our $10+ wasted dollars through sf,0.1360381777103567
174,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.016597145241471604,0.02184260141652595,0.0,0.0,0.009905360646879092,0.008866586276648858,0.008437091338285338,0.0,0.009976086055845277,0.014344382763731175,0.011434733843658706,0.0,0.0,0.01455556274348955,We purposely went to Philz that day instead of Starbucks because we wanted some high quality beverages and to indulge in something beyond basic Starbucks,0.11595955032653554
175,17,Philz,1.0 star rating,3/2/2019,0.0,0.0,0.03129587719622029,0.0,0.0,0.022054054569561544,0.014008295367013144,0.0,0.0,0.033709993123162106,0.014108316199577507,0.0,0.01617115568382877,0.013578136164839211,0.0,0.0, Spending way over what we'd spend at Starbucks and for something so unbearable is just the worst,0.1449258283042026
177,17,Philz,1.0 star rating,3/2/2019,0.046004370622823615,0.021166687833365082,0.007376508996209601,0.0,0.0,0.020792762051726844,0.03962144258751637,0.0,0.0,0.0,0.026602896148920738,0.0,0.0,0.0,0.0,0.0,"And to reiterate, my friend has been getting mint mojitos and instagramming them all the time for years",0.16156466824056226
